savings Acc balance,monthly hou expense,g,s,p,liability ref,Time with bank,bank account,other invest,mean time with employer,v,h,bb,ff,j,z,o,dd,n,w,q,m,r,cc,k,c,d,x,i,e,aa,ff,j,marital status,u,y,l,mean time at add,age,gender,target
0.0,4.948759890378168,1.0,0.0,0.0,0,0.0,0,1,0.22314355131420976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.3749057545736716,3.068052935133617,1,0
0.0,4.553876891600541,1.0,0.0,0.0,0,0.6931471805599453,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.995732273553991,3.9035875266070446,1,0
0.0,5.910796644040527,0.0,0.0,1.0,0,0.0,0,1,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.9162907318741551,3.3203487937988347,0,0
0.0,5.666426688112432,0.0,0.0,1.0,0,0.0,0,1,0.22314355131420976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.4054651081081644,3.684620397193553,1,0
0.0,5.707110264748875,1.0,0.0,0.0,1,0.0,0,1,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.5040773967762742,3.4522073025699003,0,0
0.0,5.303304908059076,1.0,0.0,0.0,1,0.0,0,1,0.3750059006234559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.4855078157817008,3.305053521109253,1,0
0.0,5.638354669333745,0.0,0.0,1.0,1,0.0,0,1,1.791759469228055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.6094379124341003,3.615501984309161,1,0
0.0,6.834108738813838,0.0,0.0,1.0,1,0.0,0,1,0.6286086594223741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.3184537311185346,3.4522073025699003,1,0
0.0,5.241747015059643,1.0,0.0,0.0,0,0.0,0,1,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,1.1662709371419244,3.245322994883049,1,0
0.0,5.484796933490655,1.0,0.0,0.0,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.7047480922384253,3.5263605246161616,1,0
3.332204510175204,4.61512051684126,1.0,0.0,0.0,1,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.9162907318741551,3.8918202981106265,0,0
0.0,4.727387818712341,1.0,0.0,0.0,0,0.0,0,1,1.791759469228055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,2.6210388241125804,4.135166556742356,1,0
0.0,4.795790545596741,1.0,0.0,0.0,0,0.0,0,1,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.803360380906535,3.4474446328274753,1,0
0.0,0.0,1.0,0.0,0.0,0,0.0,0,1,2.2512917986064953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,1.791759469228055,3.4522073025699003,1,0
4.61512051684126,5.303304908059076,1.0,0.0,0.0,1,0.0,0,1,2.347558458636777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.8649974374866045,3.9575698203841165,1,0
5.420534999272286,0.0,1.0,0.0,0.0,1,0.0,0,1,0.9162907318741551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.9162907318741551,3.3586377672433594,1,0
0.0,5.147494476813453,1.0,0.0,0.0,1,0.0,0,1,0.4054651081081644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.5129270120532565,3.3527071725017215,0,0
0.6931471805599453,5.198497031265826,1.0,0.0,0.0,0,0.0,0,1,0.11778303565638346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.4855078157817008,3.1354942159291497,1,0
0.0,5.771441123130016,0.0,0.0,1.0,1,0.0,0,1,0.6070444815065336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.4054651081081644,3.4522073025699003,1,0
0.0,5.594711379601839,1.0,0.0,0.0,1,0.0,0,1,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,1.0,2.4849066497880004,3.1135153092103742,0,0
6.2166061010848646,5.123963979403259,1.0,0.0,0.0,1,1.0986122886681098,1,1,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.6931471805599453,3.349904087274605,0,0
5.993961427306569,5.10594547390058,1.0,0.0,0.0,1,0.0,0,1,0.22314355131420976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,1.0116009116784799,3.624340932976365,1,0
0.0,4.394449154672439,1.0,0.0,0.0,0,0.0,0,1,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,2.8622008809294686,3.5624655292582776,1,0
3.6635616461296463,0.0,1.0,0.0,0.0,0,1.0986122886681098,1,1,0.3184537311185346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.791759469228055,2.9269179575536315,1,0
1.791759469228055,4.795790545596741,1.0,0.0,0.0,1,1.0986122886681098,1,1,1.1786549963416462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.5649493574615367,3.2188758248682006,1,0
0.0,4.330733340286331,1.0,0.0,0.0,1,1.0986122886681098,1,1,1.9095425048844386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,1.6094379124341003,3.326114575537799,1,0
4.875197323201151,5.030437921392435,1.0,0.0,0.0,0,3.044522437723423,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.803360380906535,4.004237489415957,1,0
0.0,5.638354669333745,0.0,0.0,1.0,0,0.0,0,1,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.7724203614544531,3.3586377672433594,1,0
0.0,4.795790545596741,1.0,0.0,0.0,0,0.0,0,1,1.7047480922384253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,2.4849066497880004,3.2188758248682006,0,0
0.0,5.176149732573829,1.0,0.0,0.0,1,0.0,0,1,2.3978952727983707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,1.0,1.1786549963416462,3.711618941083426,1,0
1.791759469228055,4.948759890378168,1.0,0.0,0.0,1,1.791759469228055,1,1,0.5850050219402422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.5596157879354227,2.9831534913471307,0,0
0.0,5.799092654460526,1.0,0.0,0.0,1,1.3862943611198906,1,1,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1.5040773967762742,3.37314078387963,1,0
4.997212273764115,5.198497031265826,1.0,0.0,0.0,0,1.3862943611198906,1,1,0.4054651081081644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.712949807856125,3.1986731175506815,0,0
0.0,5.564520407322694,1.0,0.0,0.0,1,0.0,0,1,0.6286086594223741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,2.6026896854443837,3.201933104137889,1,0
0.0,5.3612921657094255,1.0,0.0,0.0,1,1.3862943611198906,1,1,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.5596157879354227,3.518980417318539,0,0
5.351858133476067,4.948759890378168,1.0,0.0,0.0,1,1.3862943611198906,1,1,0.8649974374866045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.8109302162163288,3.028683373693677,1,0
0.0,5.303304908059076,1.0,0.0,0.0,0,1.0986122886681098,1,1,0.8285518175661483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.7537718023763802,3.2355362657613083,0,0
1.791759469228055,5.707110264748875,1.0,0.0,0.0,1,2.0794415416798357,1,1,2.5257286443082556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.0794415416798357,3.6309854756950335,1,0
9.323936878558722,0.0,1.0,0.0,0.0,0,2.772588722239781,1,1,1.986503546020567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.0149030205422647,3.960813169597578,1,1
7.195187320178709,5.8888779583328805,1.0,0.0,0.0,1,1.9459101490553132,1,1,2.70805020110221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.0844290831908747,4.057507672170127,1,1
3.9318256327243257,4.394449154672439,1.0,0.0,0.0,1,0.6931471805599453,1,1,0.28893129185221283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.4278952839594923,3.0325462466767075,0,1
5.707110264748875,5.303304908059076,1.0,0.0,0.0,0,0.6931471805599453,1,1,0.03922071315328133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.9754689512968577,3.686877451443263,1,1
5.556828061699537,4.948759890378168,1.0,0.0,0.0,1,4.219507705176107,1,1,0.7929925155296614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.6026896854443837,3.245322994883049,1,1
6.342121418721152,4.795790545596741,1.0,0.0,0.0,1,2.5649493574615367,1,1,0.9162907318741551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.6026896854443837,3.2088254890146994,0,1
0.0,0.0,1.0,0.0,0.0,1,1.3862943611198906,1,1,2.12525107771113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.0366645123237777,3.7880458256084353,0,1
0.0,4.795790545596741,1.0,0.0,0.0,1,1.791759469228055,1,1,2.2512917986064953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.302585092994046,3.1570004211501135,0,1
6.90875477931522,0.0,1.0,0.0,0.0,1,1.9459101490553132,1,1,2.1400661634962708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,1.791759469228055,3.5530597309714014,1,1
7.828436359157585,6.018593214496234,1.0,0.0,0.0,1,2.5649493574615367,1,1,1.252762968495368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.252762968495368,3.864302269216734,1,1
6.697034247666484,4.61512051684126,1.0,0.0,0.0,1,2.0794415416798357,1,1,1.252762968495368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.4849066497880004,3.1245651453969594,1,1
6.415096959171596,5.616771097666572,1.0,0.0,0.0,0,1.0986122886681098,1,1,1.4469189829363254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.6582280766035324,3.5386377907833935,1,1
0.0,5.638354669333745,0.0,0.0,1.0,0,0.0,0,1,0.6070444815065336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1.5040773967762742,3.3470931226689546,0,1
0.0,0.0,1.0,0.0,0.0,1,0.6931471805599453,1,1,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.8718021769015913,4.21582445975981,1,1
5.017279836814924,4.61512051684126,1.0,0.0,0.0,0,0.6931471805599453,1,1,1.1786549963416462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0420419371797154,3.01651481273652,1,1
10.841559345471941,5.929589143389895,1.0,0.0,0.0,0,1.9459101490553132,1,1,2.0149030205422647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.1972245773362196,3.8590440806372595,0,1
5.908082938168931,0.0,1.0,0.0,0.0,0,1.9459101490553132,1,1,1.252762968495368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.791759469228055,3.590439381300684,1,1
6.90875477931522,6.013715156042802,1.0,0.0,0.0,1,2.5649493574615367,1,1,1.8718021769015913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.8718021769015913,3.4864572256129787,1,1
0.0,5.860786223465865,1.0,0.0,0.0,1,0.0,0,1,1.9459101490553132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.0149030205422647,3.8832119235740263,1,1
6.90875477931522,5.303304908059076,1.0,0.0,0.0,0,1.3862943611198906,1,1,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.43178241642553783,3.686877451443263,1,1
0.0,5.3230099791384085,1.0,0.0,0.0,0,1.9459101490553132,1,1,1.6582280766035324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.3217558399823195,3.5139306516493947,1,1
6.398594934535208,3.713572066704308,1.0,0.0,0.0,1,1.9459101490553132,1,1,0.965080896043587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,2.3513752571634776,2.935451342669061,0,1
8.517393171418904,0.0,1.0,0.0,0.0,0,1.0986122886681098,1,1,1.791759469228055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.6741486494265287,3.2928695047765273,0,1
0.0,5.204006687076795,1.0,0.0,0.0,1,2.302585092994046,1,1,0.4855078157817008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.55814461804655,3.4420193761824107,0,1
5.5134287461649825,0.0,1.0,0.0,0.0,0,2.772588722239781,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.833213344056216,4.034240638152395,0,1
5.929589143389895,4.61512051684126,1.0,0.0,0.0,0,2.1972245773362196,1,1,1.0116009116784799,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.25464221837358075,3.7612001156935624,1,1
5.631211781821365,4.394449154672439,1.0,0.0,0.0,0,0.6931471805599453,1,1,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,2.4849066497880004,3.1059310658520665,1,1
6.71901315438526,5.991464547107982,1.0,0.0,0.0,0,2.302585092994046,1,1,1.8058267264394905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.9802040576178078,3.305053521109253,1,1
7.636752112435779,5.081404364984463,1.0,0.0,0.0,0,1.9459101490553132,1,1,1.3217558399823195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.252762968495368,3.4913427315135013,1,1
6.368187186350492,0.0,1.0,0.0,0.0,1,1.3862943611198906,1,1,1.2163953243244932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.9162907318741551,3.1463051320333655,1,1
7.741099090035366,0.0,1.0,0.0,0.0,0,2.70805020110221,1,1,2.1972245773362196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,1.0,2.1447610078004784,3.697095608885277,0,1
8.028129059431759,0.0,1.0,0.0,0.0,1,2.0794415416798357,1,1,1.6094379124341003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.0149030205422647,3.417726683613366,0,1
7.696667081526462,0.0,1.0,0.0,0.0,0,2.70805020110221,1,1,1.8718021769015913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.772588722239781,3.9670792111762245,0,1
1.9459101490553132,6.089044875446846,1.0,0.0,0.0,1,2.4849066497880004,1,1,0.34712953109520095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.37843643572024505,3.8431015599617244,0,1
7.3796321526095525,0.0,1.0,0.0,0.0,0,2.70805020110221,1,1,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.3978952727983707,4.066116540765546,0,1
0.0,4.543294782270004,1.0,0.0,0.0,1,2.5649493574615367,1,1,1.6582280766035324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.0149030205422647,3.6197972929264925,1,1
7.68937110752969,4.110873864173311,1.0,0.0,0.0,1,2.4849066497880004,1,1,0.7347688552507647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.252762968495368,3.138966441639899,1,1
0.0,0.0,1.0,0.0,0.0,1,1.3862943611198906,1,1,1.8718021769015913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.9162907318741551,3.488902962081261,1,1
0.0,0.0,1.0,0.0,0.0,1,2.4849066497880004,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,2.5257286443082556,3.075928815548268,0,1
0.0,4.2626798770413155,1.0,0.0,0.0,0,0.6931471805599453,1,1,1.264126727145683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,1.0,1.3962446919730587,3.349904087274605,0,1
8.124743020385568,0.0,1.0,0.0,0.0,0,2.70805020110221,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,2.772588722239781,4.229312422632585,0,1
